[2024-01-06 01:29:36,538]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 22 , 1-MAE: 0.9107 , 1-train_avg_loss:0.9739 , 1-val_avg_loss:0.9107 , MAX Value:0.0893 , MAX Value Epoch:22
[2024-01-06 01:42:46,586]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 23 , 1-MAE: 0.9100 , 1-train_avg_loss:0.9741 , 1-val_avg_loss:0.9100 , MAX Value:0.0900 , MAX Value Epoch:23
[2024-01-06 01:55:56,016]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 24 , 1-MAE: 0.9115 , 1-train_avg_loss:0.9750 , 1-val_avg_loss:0.9115 , MAX Value:0.0885 , MAX Value Epoch:24
[2024-01-06 02:09:06,580]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 25 , 1-MAE: 0.9114 , 1-train_avg_loss:0.9751 , 1-val_avg_loss:0.9114 , MAX Value:0.0886 , MAX Value Epoch:25
[2024-01-06 02:22:15,180]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 26 , 1-MAE: 0.9102 , 1-train_avg_loss:0.9756 , 1-val_avg_loss:0.9102 , MAX Value:0.0898 , MAX Value Epoch:26
[2024-01-06 02:35:24,132]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 27 , 1-MAE: 0.9106 , 1-train_avg_loss:0.9760 , 1-val_avg_loss:0.9106 , MAX Value:0.0894 , MAX Value Epoch:27
[2024-01-06 02:48:32,786]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 28 , 1-MAE: 0.9119 , 1-train_avg_loss:0.9768 , 1-val_avg_loss:0.9119 , MAX Value:0.0881 , MAX Value Epoch:28
[2024-01-06 03:01:41,403]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 29 , 1-MAE: 0.9118 , 1-train_avg_loss:0.9766 , 1-val_avg_loss:0.9118 , MAX Value:0.0882 , MAX Value Epoch:29
[2024-01-06 03:14:51,574]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 30 , 1-MAE: 0.9114 , 1-train_avg_loss:0.9769 , 1-val_avg_loss:0.9114 , MAX Value:0.0886 , MAX Value Epoch:30
[2024-01-06 03:28:00,667]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 31 , 1-MAE: 0.9117 , 1-train_avg_loss:0.9776 , 1-val_avg_loss:0.9117 , MAX Value:0.0883 , MAX Value Epoch:31
[2024-01-06 03:41:09,641]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 32 , 1-MAE: 0.9116 , 1-train_avg_loss:0.9781 , 1-val_avg_loss:0.9116 , MAX Value:0.0884 , MAX Value Epoch:32
[2024-01-06 03:54:18,623]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 33 , 1-MAE: 0.9118 , 1-train_avg_loss:0.9781 , 1-val_avg_loss:0.9118 , MAX Value:0.0882 , MAX Value Epoch:33
[2024-01-06 04:07:27,942]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 34 , 1-MAE: 0.9112 , 1-train_avg_loss:0.9784 , 1-val_avg_loss:0.9112 , MAX Value:0.0888 , MAX Value Epoch:34
[2024-01-06 04:20:38,393]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 35 , 1-MAE: 0.9118 , 1-train_avg_loss:0.9786 , 1-val_avg_loss:0.9118 , MAX Value:0.0882 , MAX Value Epoch:35
[2024-01-06 04:33:47,515]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 36 , 1-MAE: 0.9113 , 1-train_avg_loss:0.9789 , 1-val_avg_loss:0.9113 , MAX Value:0.0887 , MAX Value Epoch:36
[2024-01-06 04:46:56,511]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 37 , 1-MAE: 0.9121 , 1-train_avg_loss:0.9793 , 1-val_avg_loss:0.9121 , MAX Value:0.0879 , MAX Value Epoch:37
[2024-01-06 05:00:05,357]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 38 , 1-MAE: 0.9124 , 1-train_avg_loss:0.9794 , 1-val_avg_loss:0.9124 , MAX Value:0.0876 , MAX Value Epoch:38
[2024-01-06 05:13:13,782]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 39 , 1-MAE: 0.9121 , 1-train_avg_loss:0.9797 , 1-val_avg_loss:0.9121 , MAX Value:0.0879 , MAX Value Epoch:39
[2024-01-06 05:26:23,872]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 40 , 1-MAE: 0.9123 , 1-train_avg_loss:0.9798 , 1-val_avg_loss:0.9123 , MAX Value:0.0877 , MAX Value Epoch:40
[2024-01-06 05:39:32,751]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 41 , 1-MAE: 0.9123 , 1-train_avg_loss:0.9801 , 1-val_avg_loss:0.9123 , MAX Value:0.0877 , MAX Value Epoch:41
[2024-01-06 05:52:41,496]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 42 , 1-MAE: 0.9118 , 1-train_avg_loss:0.9805 , 1-val_avg_loss:0.9118 , MAX Value:0.0882 , MAX Value Epoch:42
[2024-01-06 06:05:50,301]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 43 , 1-MAE: 0.9121 , 1-train_avg_loss:0.9808 , 1-val_avg_loss:0.9121 , MAX Value:0.0879 , MAX Value Epoch:43
[2024-01-06 06:18:59,357]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 44 , 1-MAE: 0.9118 , 1-train_avg_loss:0.9808 , 1-val_avg_loss:0.9118 , MAX Value:0.0882 , MAX Value Epoch:44
[2024-01-06 06:32:09,074]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 45 , 1-MAE: 0.9123 , 1-train_avg_loss:0.9812 , 1-val_avg_loss:0.9123 , MAX Value:0.0877 , MAX Value Epoch:45
[2024-01-06 06:45:18,230]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 46 , 1-MAE: 0.9128 , 1-train_avg_loss:0.9812 , 1-val_avg_loss:0.9128 , MAX Value:0.0872 , MAX Value Epoch:46
[2024-01-06 06:58:27,389]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 47 , 1-MAE: 0.9124 , 1-train_avg_loss:0.9812 , 1-val_avg_loss:0.9124 , MAX Value:0.0876 , MAX Value Epoch:47
